geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,region
81590,-25.487698473772284,-49.203383034277806,PR,South
81520,-25.459127696635733,-49.23715637356463,PR,South
81670,-25.49408574940205,-49.26375758428594,PR,South
81610,-25.47823502865101,-49.2487200844524,PR,South
81650,-25.496876096024057,-49.232400160424696,PR,South
81630,-25.484788854838737,-49.25536574672524,PR,South
81690,-25.60148477434908,-49.3177002534166,PR,South
81750,-25.51882425644875,-49.2323511633389,PR,South
81770,-25.5347523805182,-49.236641559813016,PR,South
81730,-25.506504042183643,-49.234914267961294,PR,South
81720,-25.52418339439665,-49.2531228753823,PR,South
81710,-25.4985654229174,-49.2677192917704,PR,South
81810,-25.50714419618402,-49.27207460483913,PR,South
81830,-25.507716226437072,-49.2659152738391,PR,South
81870,-25.52018477491484,-49.28864365958799,PR,South
81825,-25.526084940879464,-49.27440966694559,PR,South
81850,-25.535335597835257,-49.24932285058472,PR,South
81820,-25.52027037468981,-49.27982988328814,PR,South
81860,-25.533143129897823,-49.24105453566276,PR,South
81880,-25.539430693865768,-49.2886326382077,PR,South
81935,-25.59196672634119,-49.26675746465166,PR,South
81940,-25.549726840412017,-49.30403973105777,PR,South
81930,-25.56660371995524,-49.28299262236466,PR,South
81900,-25.539514511800988,-49.2755937901783,PR,South
81910,-25.53334346710718,-49.26949584595194,PR,South
81925,-25.549456442408683,-49.25875779739164,PR,South
81920,-25.54263472577765,-49.25608985734889,PR,South
81945,-25.60466393060769,-49.31348309963072,PR,South
82015,-25.42229770552254,-49.34153839869583,PR,South
82030,-25.397542854838743,-49.31748523951188,PR,South
82020,-25.39731297333959,-49.32548014640199,PR,South
82010,-25.424269492353947,-49.323743580904846,PR,South
82025,-25.415083225921865,-49.31619897683071,PR,South
82130,-25.38337265556421,-49.27019338449105,PR,South
82110,-25.38836459449484,-49.28722328864907,PR,South
82120,-25.400645308904185,-49.27690618220902,PR,South
82115,-25.38352779127481,-49.286662507761626,PR,South
82100,-25.39226795392121,-49.2963977839172,PR,South
82200,-25.397761840412013,-49.25676202455429,PR,South
82220,-25.370141615326872,-49.26980748237064,PR,South
82210,-25.383395536211037,-49.26382096280801,PR,South
82250,-25.4433609955566,-49.27948462003007,PR,South
82315,-25.41228842714524,-49.35922451457094,PR,South
82310,-25.42808793337765,-49.34710030974091,PR,South
82300,-25.413908553147916,-49.34702339687815,PR,South
82305,-25.4313191720978,-49.361286393555886,PR,South
82320,-25.40444171696837,-49.34025084016421,PR,South
82410,-25.37541432938247,-49.31870093009628,PR,South
82400,-25.393345281980704,-49.35098627800838,PR,South
82515,-25.401775500000003,-49.22824049999999,PR,South
82510,-25.397971942264448,-49.24103753690352,PR,South
82560,-25.398981180227207,-49.24692992975385,PR,South
82530,-25.42173219426981,-49.23008343020366,PR,South
82520,-25.419033754919543,-49.234728216486815,PR,South
82540,-25.38321753667202,-49.24633927996784,PR,South
82500,-25.391583500935138,-49.26079744885495,PR,South
82590,-25.38905602605743,-49.193960455910094,PR,South
82580,-25.3863342717122,-49.23610973299099,PR,South
82600,-25.39156863558196,-49.213520460038055,PR,South
82630,-25.384089908130893,-49.21399443228113,PR,South
82620,-25.3790622139032,-49.22700417208608,PR,South
82650,-25.37578921565008,-49.247089475301486,PR,South
82640,-25.383237045242065,-49.23195552997861,PR,South
82720,-25.366615579893026,-49.22720183056799,PR,South
82710,-25.354224471002325,-49.26115428573488,PR,South
82700,-25.375735089647407,-49.261641820705165,PR,South
82810,-25.43585833749783,-49.22158276824976,PR,South
82840,-25.4046727705902,-49.19971258303454,PR,South
82820,-25.424755962259752,-49.2010723395753,PR,South
82800,-25.43880303497028,-49.22994083568014,PR,South
82860,-25.38453248256217,-49.195069439695104,PR,South
82821,-25.42292801352412,-49.21352454327722,PR,South
82970,-25.469249343326208,-49.200833378296494,PR,South
82920,-25.44954288613569,-49.21144025667293,PR,South
82930,-25.455338193173286,-49.21312031640601,PR,South
82980,-25.47410747821568,-49.19435007799064,PR,South
82960,-25.465115514570957,-49.20990809186912,PR,South
82950,-25.44745360753659,-49.219868535114514,PR,South
82940,-25.454342472387303,-49.22258337676727,PR,South
82990,-25.463871052156552,-49.19510577816825,PR,South
82900,-25.450167784185595,-49.22439440716861,PR,South
83055,-25.487067530671105,-49.15828868137229,PR,South
83075,-25.52257554902293,-49.09714820041269,PR,South
83015,-25.562246280050744,-49.17501431181837,PR,South
83010,-25.533552342489493,-49.18726902068778,PR,South
83050,-25.497589516673177,-49.18687479711266,PR,South
83060,-25.49540787967335,-49.155607852098925,PR,South
83045,-25.50558541220332,-49.18988673051925,PR,South
83020,-25.550486998908475,-49.18996687114555,PR,South
83085,-25.549237938657765,-49.15384787705575,PR,South
83040,-25.517907565641405,-49.195029478215694,PR,South
83090,-25.616628638640396,-49.17295594047543,PR,South
83005,-25.533751917338503,-49.199826126071535,PR,South
83065,-25.50752580959667,-49.16454300054825,PR,South
83030,-25.542654192336563,-49.21397019830916,PR,South
83025,-25.56923324562871,-49.20791101387846,PR,South
83070,-25.516321166801344,-49.12281815098963,PR,South
83035,-25.51827561281671,-49.20375639800334,PR,South
83021,-25.609392313768744,-49.24374340789936,PR,South
83000,-25.53746611766413,-49.20187273743439,PR,South
83095,-25.698926431300183,-49.14702415903973,PR,South
83091,-25.62202018911059,-49.17068428539589,PR,South
83190,-25.886414999999943,-49.13165149999996,PR,South
83115,-25.70067113354757,-49.14698171189292,PR,South
83116,-25.662771489327056,-49.09909248635859,PR,South
83212,-25.54845869660805,-48.55682115640703,PR,South
83260,-25.758995329617274,-48.508339282916765,PR,South
83255,-25.621204126016725,-48.42208269355905,PR,South
83206,-25.5327393775075,-48.52054372415031,PR,South
83203,-25.5093731854412,-48.51834821967465,PR,South
83215,-25.57015533661374,-48.56941712713105,PR,South
83209,-25.547635663426608,-48.52779305562683,PR,South
83221,-25.516713753654106,-48.539559843604536,PR,South
83280,-25.879391743627053,-48.61948177812689,PR,South
83250,-25.55118285932953,-48.626543799559336,PR,South
83218,-25.583184807988214,-48.57433657660294,PR,South
83252,42.18400274298598,-8.723762147513938,PR,South
83220,-25.528513967960983,-48.51849383081414,PR,South
83320,-25.436908583386337,-49.17617026672054,PR,South
83325,-25.422248161753803,-49.17481523920898,PR,South
83330,-25.430491691093938,-49.15958321593226,PR,South
83324,-25.428798209273445,-49.19005993003079,PR,South
83327,-25.39247780481249,-49.16387036029701,PR,South
83331,-25.44690031975288,-49.16096874271452,PR,South
83350,-25.472751615335724,-48.8312030554948,PR,South
83326,-25.396429483997235,-49.179703264296975,PR,South
83323,-25.440714449910494,-49.188443906024766,PR,South
83301,-25.44358887001584,-49.06668149174124,PR,South
83390,-25.29635234664244,-48.33035354118432,PR,South
83321,-25.44450819623171,-49.17725474672523,PR,South
83312,-25.474161512429525,-49.13467707922696,PR,South
83370,-25.43428873156633,-48.71656095355144,PR,South
83305,-25.449502371191144,-49.05494875881632,PR,South
83302,-25.453973999999945,-49.10247799999996,PR,South
83304,-25.43608466437587,-49.06047014983238,PR,South
83303,-25.43917746883472,-49.095535757952064,PR,South
83322,-25.45520782540837,-49.18886071388973,PR,South
83306,-25.451465542111187,-49.06505900567522,PR,South
83311,-25.45760163768181,-49.14793025776944,PR,South
83328,-25.41705448600597,-49.14962252983438,PR,South
83308,-25.484392511612363,-49.12243282812258,PR,South
83314,-25.45148537000401,-49.16251262958495,PR,South
83360,-25.354419800752265,-48.8792488743464,PR,South
83307,-25.463425331932903,-49.063212044549005,PR,South
83310,-25.452296684625185,-49.14492373548572,PR,South
83309,-25.521392071518928,-49.09215947308062,PR,South
83410,-25.357121818045123,-49.16585406200442,PR,South
83420,-25.37399580758828,-49.05631218713979,PR,South
83415,-25.27683171941637,-49.247750873106014,PR,South
83409,-25.371132577664817,-49.18125077989034,PR,South
83413,-25.388481651539166,-49.16616839347383,PR,South
83408,-25.371298736141743,-49.18823376385825,PR,South
83405,-25.374464853535592,-49.19726615035309,PR,South
83412,-25.364112926573263,-49.1485038206046,PR,South
83414,-25.29388622779014,-49.225293065900594,PR,South
83404,-25.362961044442496,-49.20591884640265,PR,South
83406,-25.352293531164342,-49.193949392918206,PR,South
83403,-25.33422592758873,-49.21121894452015,PR,South
83480,-24.9763055633229,-49.09226407989016,PR,South
83430,-25.365855480212275,-49.10538897664281,PR,South
83450,-25.21439321936113,-49.11148701241143,PR,South
83407,-25.34828023042268,-49.17886786038601,PR,South
83401,-25.326799865914616,-49.2299780228954,PR,South
83425,-25.393691907213626,-49.02463368543326,PR,South
83402,-25.34347077721826,-49.227809047574894,PR,South
83411,-25.34346492470953,-49.16327640658161,PR,South
83490,-24.66070923318963,-48.99201537427053,PR,South
83507,-25.316851361274026,-49.30459161975918,PR,South
83508,-25.37338500000001,-49.29875325,PR,South
83505,-25.34270242907848,-49.23756463682272,PR,South
83540,-25.190294456773145,-49.32118393247951,PR,South
83514,-25.24248807908717,-49.30157494670784,PR,South
83560,-25.21327189455191,-49.3489767336217,PR,South
83570,-24.901013999999947,-49.301193499999954,PR,South
83504,-25.328459084107493,-49.2564525184661,PR,South
83501,-25.31357267638063,-49.29180267499566,PR,South
83506,-25.344631090195666,-49.27066986303304,PR,South
83503,-25.33160032638932,-49.27717645934557,PR,South
83590,-24.56461480876705,-49.42160812537662,PR,South
83535,-25.372162488430515,-49.35319575578474,PR,South
83513,-25.30340942855347,-49.30418023133953,PR,South
83512,-25.319400926164285,-49.30493578183975,PR,South
83502,-25.320346386346568,-49.27875530016162,PR,South
83511,-25.34929908298231,-49.29988844685209,PR,South
83608,-25.456502450481345,-49.43538130229186,PR,South
83602,-25.464021140347796,-49.550451239912576,PR,South
83601,-25.466635468752123,-49.53576575000499,PR,South
83650,-25.5870663114133,-49.633257191575794,PR,South
83604,-25.475842610773128,-49.57274029276336,PR,South
83609,-25.46490357793857,-49.39123456781457,PR,South
83605,-25.446647385196982,-49.55563586004068,PR,South
83606,-25.44794957803866,-49.54141858819425,PR,South
83607,-25.450216435405693,-49.51564087663902,PR,South
83600,-25.46054078166854,-49.53037085384862,PR,South
83660,-25.581093162340828,-48.354020791139256,PR,South
83648,-25.330219244708697,-49.49161180767325,PR,South
83603,-25.51160980837505,-49.54167514124038,PR,South
83750,-25.775721800206885,-49.72398059937935,PR,South
83707,-25.557676649395017,-49.37780909275544,PR,South
83708,-25.59882689377149,-49.37212657909614,PR,South
83709,-25.61138949693849,-49.36969938375004,PR,South
83706,-25.545000522905305,-49.38387592272248,PR,South
83730,-25.69025168661188,-49.55739679207331,PR,South
83703,-25.580265224514296,-49.403427480350565,PR,South
83701,-25.587399444600003,-49.39198424949333,PR,South
83705,-25.568313168441374,-49.39750915829013,PR,South
83704,-25.581182453673023,-49.4134921642734,PR,South
83702,-25.58682955148217,-49.40008181635671,PR,South
83760,-25.50943247821568,-49.298553,PR,South
83700,-25.5949515,-49.41524474999999,PR,South
83833,-25.635919522719284,-49.32299206659218,PR,South
83880,-26.08644812451248,-49.78075054841446,PR,South
83870,-26.001234,-49.668993,PR,South
83823,-25.66745573437876,-49.28880133395711,PR,South
83830,-25.665981910215244,-49.32886111300174,PR,South
83820,-25.63833400486329,-49.296168499706,PR,South
83829,-25.660133532958547,-49.33422564082772,PR,South
83840,-25.87490734545216,-49.499046992503104,PR,South
83800,-25.77404958940785,-49.32914580930774,PR,South
83825,-25.700762669910425,-49.305056660292855,PR,South
83860,-26.09951042219324,-49.43039517089023,PR,South
83824,-25.670069134388523,-49.30557898570774,PR,South
83850,-25.990101518031107,-49.335066317056885,PR,South
83810,39.05762941700437,-9.400036925109038,PR,South
83900,-25.876969875302272,-50.39287401461092,PR,South
83980,-25.98529205291981,-50.198667333326405,PR,South
84063,-25.064879123255093,-50.207193362454426,PR,South
84015,-25.074043009435066,-50.15132717124473,PR,South
84026,-25.10220439771488,-50.14392929615091,PR,South
84062,-25.07393596280801,-50.2325527374344,PR,South
84010,-25.090806929770974,-50.15864960866176,PR,South
84071,-25.064650875930557,-50.17581163474524,PR,South
84031,-25.09682525618896,-50.12021573244275,PR,South
84073,-25.055310572854754,-50.16302080154659,PR,South
84072,-25.06080266833056,-50.17672815681802,PR,South
84045,-25.140280860407312,-50.15341082183036,PR,South
84050,-25.111054989058253,-50.16840959931533,PR,South
84021,-25.076083833301205,-50.13336325982566,PR,South
84025,-25.086792082329477,-50.127791387148,PR,South
84040,-25.11074915875126,-50.16128768235323,PR,South
84020,-25.08190948098565,-50.13386723910784,PR,South
84046,-25.14652408520401,-50.16801987567075,PR,South
84051,-25.098060237578625,-50.16913091090085,PR,South
84043,-25.141482662760595,-50.1521622594887,PR,South
84035,-25.11134715283512,-50.14605173867332,PR,South
84053,-25.08326715137251,-50.1872253869315,PR,South
84060,-25.10028868526743,-50.21000605078199,PR,South
84033,-25.12330821957547,-50.10258203967429,PR,South
84064,-25.051799136562924,-50.22484756287143,PR,South
84032,-25.100259726066103,-50.10316858465574,PR,South
84070,-25.084951512349253,-50.1719179396387,PR,South
84030,-25.0898641791368,-50.07670397764743,PR,South
84061,-25.096514742579348,-50.20768958538751,PR,South
84016,-25.062796694472123,-50.13504688484768,PR,South
84036,-25.11916694993584,-50.15360461736411,PR,South
84052,-25.096807477927214,-50.19155066472388,PR,South
84022,-25.0606855973076,-50.11427904872728,PR,South
84037,-25.136925929264127,-50.14077872118795,PR,South
84065,-25.04880862254023,-50.26939040689014,PR,South
84145,-24.95026527978892,-50.12451179147818,PR,South
84130,-25.42801578809382,-50.00165790130647,PR,South
84172,-24.794234999999997,-49.99697099999999,PR,South
84140,-25.545258070749952,-49.881757819398686,PR,South
84165,-24.788261778607744,-50.01007231886684,PR,South
84174,-24.80200820899649,-49.99280471273954,PR,South
84196,-23.702852723394397,-46.401558774842776,PR,South
84178,-24.79611036875941,-49.99949570990931,PR,South
84150,-25.68038290991609,-50.29838170749122,PR,South
84168,-24.7814519908805,-50.00695048421677,PR,South
84190,-24.771485959275367,-49.70829122034072,PR,South
84173,-24.78627890862091,-49.99174644618548,PR,South
84269,-24.333499556541103,-50.65588179341895,PR,South
84264,-24.348163260163293,-50.61341818701547,PR,South
84240,-24.534586989874988,-49.94147712400756,PR,South
84220,-24.11443747897362,-49.45979539247262,PR,South
84272,-24.31700130225438,-50.63273800241009,PR,South
84268,-24.32109582323217,-50.63847165883765,PR,South
84200,-24.256441627501136,-49.70995118249992,PR,South
84271,-24.32551772441893,-50.65729570163472,PR,South
84261,-24.325839812534188,-50.620755625778536,PR,South
84262,-24.32419311407833,-50.62367220467264,PR,South
84285,-23.84980940263059,-50.40712477967953,PR,South
84270,-24.31845955251807,-50.645762399243154,PR,South
84280,-24.038172062550025,-50.45401088736292,PR,South
84267,-24.324944977872704,-50.64258024317045,PR,South
84250,-24.446538383811728,-50.75664037380096,PR,South
84265,-24.338318579333773,-50.62355838299117,PR,South
84266,-24.334528639666104,-50.63608839319225,PR,South
84275,-24.25226253173092,-51.6760698235678,PR,South
84263,-24.32205007279478,-50.61360481210749,PR,South
84290,-23.910519250439812,-50.57762763401624,PR,South
84320,-24.65490126597641,-50.85021511073835,PR,South
84300,-24.51587000958706,-50.40924472841926,PR,South
84350,-24.21479006332944,-50.93493112717941,PR,South
84345,-24.247862548261367,-50.24561447987722,PR,South
84315,-24.62127999999996,-50.63880999999998,PR,South
84400,-25.20150185622089,-50.970647374151824,PR,South
84460,-25.006441294595263,-50.86149945247331,PR,South
84430,-25.221893045911816,-50.59484314673367,PR,South
84435,-25.189610828592475,-50.80871435088429,PR,South
84470,-24.567520643806727,-51.33884428755445,PR,South
84450,-25.026860302981927,-50.58690778966883,PR,South
84465,-25.029845816815577,-50.80340415548995,PR,South
84550,-25.62456160218538,-50.69617321748903,PR,South
84500,-25.46071165130973,-50.63828989673304,PR,South
84570,-25.88013611979257,-50.833439675254354,PR,South
84530,-25.372898999999997,-50.46185700000001,PR,South
84560,-25.73373749374235,-50.79613989435896,PR,South
84535,-25.42335006879144,-50.555261382824526,PR,South
84600,-26.226014834302923,-51.08796890764874,PR,South
84660,-26.41825719344005,-51.3163760544167,PR,South
84640,-26.15574248986108,-51.56711222294422,PR,South
84620,-26.017167198612643,-51.34652967408011,PR,South
84603,-26.230102829828525,-51.07053443036406,PR,South
84635,-26.064506999999946,-50.75004499999996,PR,South
84605,-26.257096285262428,-51.09507834388285,PR,South
84602,-26.24306125332573,-51.12288205759586,PR,South
84607,-26.22624071178068,-51.07040956827851,PR,South
84630,-26.15923524030926,-50.886489939801415,PR,South
84615,-26.16834214789261,-51.22170129578521,PR,South
84601,-26.25791447096965,-51.09839149969527,PR,South
84604,-26.209357698448294,-51.02302958582242,PR,South
84608,-26.20241089981077,-51.05518149373981,PR,South
84970,-23.75408440846952,-49.63314686532821,PR,South
84945,-23.60711298410955,-49.6298342745065,PR,South
84930,-23.745061232011697,-50.07224637866745,PR,South
84900,-23.84868060395721,-50.187369715436375,PR,South
84990,-24.14445524984864,-49.817933542923306,PR,South
84940,-23.682410451768614,-49.82536034961159,PR,South
84935,-23.77756978556728,-49.95469142163561,PR,South
84920,-23.8090985264526,-50.1376106059037,PR,South
84950,-23.872064968638337,-49.8008729112134,PR,South
84925,-23.788481333229072,-50.06095793185343,PR,South
84914,-23.70714707697101,-50.22457281407284,PR,South
84980,-23.917829015702868,-49.65165829437156,PR,South
85065,-25.37418387480538,-51.45285493089615,PR,South
85010,-25.38999640215828,-51.47482035400201,PR,South
85012,-25.397213164319837,-51.46133223062508,PR,South
85022,-25.416469895925857,-51.473275147354286,PR,South
85015,-25.399829188470083,-51.47669089552183,PR,South
85055,-25.37415727226045,-51.465691194010006,PR,South
85035,-25.38584962199197,-51.47413276060368,PR,South
85045,-25.35863541191045,-51.48439888213432,PR,South
85060,-25.36919256174625,-51.45680644627517,PR,South
85040,-25.380936241733576,-51.48886255438868,PR,South
85027,-25.397838673841814,-51.49661422468112,PR,South
85050,-25.35172499748984,-51.47217081305912,PR,South
85020,-25.41546668552724,-51.48818867998731,PR,South
85064,-25.377075000000005,-51.44796674999999,PR,South
85067,-25.36951502810429,-51.4365787350332,PR,South
85023,-25.41838279771924,-51.48031049108998,PR,South
85025,-25.39126136536148,-51.49090082472578,PR,South
85063,-25.360688620030068,-51.456390873160586,PR,South
85070,-25.39347752677597,-51.44274347986045,PR,South
85053,-25.35322512490615,-51.492239108806,PR,South
85031,-25.437618221670597,-51.63750731899797,PR,South
85030,-25.388345503202643,-51.50378688646213,PR,South
85170,-25.695269014822784,-51.659730246596006,PR,South
85155,-25.57599466066998,-51.0778102706275,PR,South
85140,-25.57163061727537,-52.05182791620318,PR,South
85145,-25.736613369925667,-52.12123344988201,PR,South
85168,-25.111534499999998,-52.2584325,PR,South
85162,-25.20142853428711,-51.99620989341911,PR,South
85150,-25.04463564594593,-51.53867882668752,PR,South
85160,-25.372965792014,-52.12051564310542,PR,South
85148,-25.10943362655368,-51.80676045673131,PR,South
85195,-25.835739750478755,-52.02902169789128,PR,South
85139,-25.564634577485663,-51.48586164382362,PR,South
85138,-25.53495725335863,-51.50634312648354,PR,South
85174,-25.691744707885743,-51.66317663470837,PR,South
85200,-24.75751269190114,-51.76142521085123,PR,South
85260,-24.512021906182973,-51.688523731732126,PR,South
85270,-24.885989906087783,-52.20321305716491,PR,South
85250,-24.439829112792307,-51.94845263220456,PR,South
85275,-24.897332999999943,-52.49122099999997,PR,South
85280,-24.801782623093032,-52.71594547080467,PR,South
85225,-24.88297071772485,-51.54432391096869,PR,South
85240,-24.70652009100258,-52.14889159203102,PR,South
85230,-24.909374999999947,-51.89684749999997,PR,South
85301,-25.40409493828745,-52.41326011568435,PR,South
85304,-25.40628408665424,-52.40012161927952,PR,South
85350,-25.30872458394816,-52.54606026185847,PR,South
85303,-25.3945324699392,-52.409274171288544,PR,South
85390,-25.38125599561444,-52.198847277466456,PR,South
85340,-25.49325683267302,-52.52537824900953,PR,South
85302,-25.409077112741027,-52.4160105139818,PR,South
85345,-25.545267537115475,-52.40573755650086,PR,South
85485,-25.42016242425608,-53.187806385094426,PR,South
85430,-24.81321647947576,-53.12074771212731,PR,South
85415,-24.62885618118908,-53.31776941639194,PR,South
85420,-24.78917348429311,-53.2958634842931,PR,South
85465,-25.428031566796456,-52.8418471317496,PR,South
85440,-24.552941779969952,-52.99142768075954,PR,South
85400,-25.106045339994,-52.849549560003695,PR,South
85450,-25.031376959131,-52.99009224127148,PR,South
85460,-25.45392415305573,-52.909393907039615,PR,South
85410,-24.520814999999995,-53.26702819783664,PR,South
85478,-25.117697440017277,-53.015178816300285,PR,South
85425,-24.64589780391709,-53.13485965324821,PR,South
85470,-25.20149782244086,-53.15418224606285,PR,South
85422,-24.638907877320637,-53.21154257358018,PR,South
85408,-25.04356809468733,-52.67955053984095,PR,South
85423,-24.71955600541613,-53.08490976085769,PR,South
85555,-26.48257236390896,-51.9929615275,PR,South
85502,-26.237511,-52.692075,PR,South
85506,-26.24206599567016,-52.67532762924004,PR,South
85501,-26.23309163375265,-52.67355012674504,PR,South
85530,-26.393086264534976,-52.33882436951645,PR,South
85504,-26.19533745008356,-52.66734593313353,PR,South
85565,-25.697391117125616,-52.72237396671827,PR,South
85580,-25.96338729196559,-52.81157455432807,PR,South
85575,-25.70776347936545,-52.91847366274079,PR,South
85550,-25.98104779590173,-52.56984777279402,PR,South
85560,-25.853552045111797,-52.5211412257659,PR,South
85505,-26.23324352784424,-52.651170817242686,PR,South
85568,-25.69578996866945,-52.61843628299726,PR,South
85585,-25.880150780030885,-52.90735066146606,PR,South
85570,-25.833485153761792,-52.73114333335846,PR,South
85508,-26.2653833907898,-52.68840357269141,PR,South
85540,-25.94251640593528,-52.16806474004835,PR,South
85503,-26.205097456800125,-52.68373399514325,PR,South
85515,-26.073915471252345,-52.83847239703964,PR,South
85598,-25.61733537635747,-53.13025638377209,PR,South
85507,-26.25401372189274,-52.67106665238838,PR,South
85525,-26.352190438150103,-52.55498757154754,PR,South
85520,-26.265109103266493,-52.780976753711926,PR,South
85509,-26.24369336048591,-52.69758377302932,PR,South
85548,-26.146022771837625,-52.38572673528465,PR,South
85557,-26.22027114155173,-52.0305525,PR,South
85571,-22.726561488473585,-43.449195474265736,PR,South
85514,-26.09265661503097,-52.64537621741132,PR,South
85579,-25.608283898808665,-53.005908491441794,PR,South
85500,-26.253352251292466,-52.67281541486762,PR,South
85601,-26.07915296665839,-53.06725661073275,PR,South
85660,-25.74389872497068,-53.05434104666583,PR,South
85602,-26.06631109928985,-53.06799796241553,PR,South
85603,-26.003670174999968,-53.23275043899997,PR,South
85670,-25.79082309534067,-53.30554339972712,PR,South
85685,-25.64044366516244,-53.34450735383426,PR,South
85604,-26.06368480687816,-53.05414926085676,PR,South
85605,-26.077204237725507,-53.04127445014873,PR,South
85640,-25.90304171673461,-53.46746806886998,PR,South
85610,-26.15726166145906,-52.97089842353846,PR,South
85615,-26.14603294257512,-53.02583890310987,PR,South
85630,-25.946690758470595,-53.160175396720575,PR,South
85635,-25.89985318874932,-53.26125191196927,PR,South
85650,-25.787216999999945,-53.43283249999996,PR,South
85680,-25.636575922786463,-53.21359392893352,PR,South
85620,-26.17622008226996,-53.364349530478606,PR,South
85606,-26.036243879430437,-53.05295273089938,PR,South
85618,-26.25575668277037,-53.30855190722285,PR,South
85628,-26.14304328250928,-53.30937474560909,PR,South
85760,-25.661649998264167,-53.80592314919518,PR,South
85770,-25.77211109455507,-53.5370316790837,PR,South
85750,-25.72142571455116,-53.76755071703437,PR,South
85795,-25.40960347066496,-53.5671828002423,PR,South
85710,-26.057491205255,-53.726391676244695,PR,South
85708,-26.197267430242395,-53.597638029687296,PR,South
85790,-25.47603,-53.61668325,PR,South
85730,-26.02172816894713,-53.74164111671826,PR,South
85727,-26.030310410481157,-53.48554130731305,PR,South
85780,-25.445289813645804,-53.40647333423502,PR,South
85740,-25.82751531508879,-53.74314906544539,PR,South
85700,-26.25659210854377,-53.619024353931664,PR,South
85745,-25.88007139271382,-53.66672853576205,PR,South
85794,-22.896711706478506,-51.8908414339614,PR,South
85851,-25.548584861815545,-54.58121020316589,PR,South
85840,-25.155379069123704,-53.85396770548804,PR,South
85862,-25.484806613139725,-54.50792805280905,PR,South
85807,-24.9409988170985,-53.4931867821282,PR,South
85868,-25.486974336261635,-54.575745953879874,PR,South
85884,-25.291725444450297,-54.10023587801571,PR,South
85804,-24.984995373593296,-53.47775799446008,PR,South
85890,-25.09255022865972,-54.24551883757829,PR,South
85818,-24.96867905661036,-53.42122688063376,PR,South
85877,-25.351383625344976,-54.24549562838564,PR,South
85865,-25.510380745556976,-54.58575674963803,PR,South
85819,-24.98699978821639,-53.450685208725176,PR,South
85870,-25.452673652681117,-54.57881895704795,PR,South
85812,-24.950870359714838,-53.45032742855887,PR,South
85853,-25.54871041283887,-54.55314628108788,PR,South
85801,-24.961400882504734,-53.45816618100577,PR,South
85857,-25.52667100730884,-54.551597929862176,PR,South
85856,-25.547820027528623,-54.55713292529019,PR,South
85803,-24.97604723812689,-53.46216762349251,PR,South
85805,-24.960692450747217,-53.48805919911723,PR,South
85811,-24.937606765316065,-53.47416098323686,PR,South
85806,-24.960754560101478,-53.51081196779967,PR,South
85861,-25.502404350701365,-54.552678340623295,PR,South
85896,-24.94324435183368,-54.09894105012692,PR,South
85867,-25.466806009071483,-54.582622516176365,PR,South
85863,-25.52742965797669,-54.57570382833004,PR,South
85817,-24.944115877662725,-53.41460591608291,PR,South
85825,-25.0491223718399,-53.61215990663048,PR,South
85830,-24.295075877846465,-53.31189564832585,PR,South
85859,-25.50543908211398,-54.54002174535049,PR,South
85852,-25.53973808584764,-54.57837681339317,PR,South
85813,-24.931724573143217,-53.44772739330013,PR,South
85875,-25.43158405315624,-54.402330873588255,PR,South
85810,-24.94812606272721,-53.45992279514128,PR,South
85864,-25.5199962069248,-54.589633436421295,PR,South
85892,-24.854103580770524,-54.33630561913154,PR,South
85802,-24.966371460470743,-53.46488320191585,PR,South
85816,-24.955814183258344,-53.43029571217104,PR,South
85815,-24.934945493219328,-53.426412,PR,South
85855,-25.57664212570452,-54.5862005144858,PR,South
85887,-25.24311798337787,-53.98486573327039,PR,South
85869,-25.48998157839101,-54.54907713368398,PR,South
85845,-25.05391410719969,-53.87707432015722,PR,South
85880,-25.137586656946542,-54.29549226248378,PR,South
85814,-24.915528942004656,-53.4197738864908,PR,South
85835,-24.37699298379453,-53.38464822781408,PR,South
85854,-25.560872999999997,-54.56496375,PR,South
85808,-24.95346147936716,-53.51858485131236,PR,South
85858,-25.535477093892865,-54.53235921020954,PR,South
85866,-25.50590811226521,-54.578230647175744,PR,South
85898,-24.83534688400951,-54.059278914363205,PR,South
85860,-25.50066778347379,-54.56765079661093,PR,South
85885,-25.413859104484555,-54.03657663610075,PR,South
85824,-23.195195878494275,-47.28888539756496,PR,South
85820,-24.908986729384317,-53.43841037356462,PR,South
85888,-25.118092831221038,-54.02813209571514,PR,South
85822,-24.82693999999998,-53.646109999999965,PR,South
85883,-23.163122490967638,-53.30779728967368,PR,South
85826,-25.258301986370583,-53.57525385622262,PR,South
85833,-24.42984190387513,-53.3559042403122,PR,South
85878,-25.36925712390543,-54.15617702307682,PR,South
85905,-24.70465085379017,-53.73705260924831,PR,South
85902,-24.741798360419654,-53.753890429702814,PR,South
85980,-24.085551215965108,-54.2456640799958,PR,South
85960,-24.549059297396184,-54.05157641917936,PR,South
85950,-24.2874063973452,-53.83883336666032,PR,South
85900,-24.72968994426537,-53.742043512648245,PR,South
85906,-24.678382498485828,-53.61770674181568,PR,South
85915,-24.7609081901724,-53.74310716601102,PR,South
85903,-24.71858536767589,-53.76181706327768,PR,South
85909,-24.740363374729355,-53.71854430037378,PR,South
85935,-24.39150512200761,-53.51181342682136,PR,South
